# x_rel_mm	value	x_abs_mm	center_mm
1.79723	14.9953	8.04315	6.24592
1.81942	14.8722	8.06534	6.24592
1.8416	15.3485	8.08753	6.24592
1.86379	15.4919	8.10971	6.24592
1.88598	15.5193	8.1319	6.24592
1.90817	15.1896	8.15409	6.24592
1.93036	14.8664	8.17628	6.24592
1.95254	14.8861	8.19847	6.24592
1.97473	14.871	8.22065	6.24592
1.99692	15.1371	8.24284	6.24592
2.01911	14.9106	8.26503	6.24592
2.0413	14.2861	8.28722	6.24592
2.06348	14.0271	8.30941	6.24592
2.08567	13.9723	8.33159	6.24592
2.10786	14.1428	8.35378	6.24592
2.13005	14.1543	8.37597	6.24592
2.15224	14.5687	8.39816	6.24592
2.17442	14.7723	8.42035	6.24592
2.19661	14.2394	8.44253	6.24592
2.2188	13.2939	8.46472	6.24592
2.24099	12.286	8.48691	6.24592
2.26318	11.5927	8.5091	6.24592
2.28536	11.0178	8.53129	6.24592
2.30755	10.2936	8.55347	6.24592
2.32974	10.1701	8.57566	6.24592
2.35193	9.78443	8.59785	6.24592
2.37412	9.29103	8.62004	6.24592
2.3963	8.66817	8.64223	6.24592
2.41849	7.63506	8.66441	6.24592
2.44068	7.1363	8.6866	6.24592
2.46287	6.50768	8.70879	6.24592
2.48506	5.54455	8.73098	6.24592
2.50724	4.86519	8.75317	6.24592
2.52943	4.34934	8.77535	6.24592
2.55162	4.42544	8.79754	6.24592
2.57381	4.34688	8.81973	6.24592
2.596	5.29136	8.84192	6.24592
2.61818	6.23497	8.86411	6.24592
2.64037	6.4163	8.88629	6.24592
2.66256	6.69265	8.90848	6.24592
2.68475	7.04621	8.93067	6.24592
2.70694	7.371	8.95286	6.24592
2.72912	7.2104	8.97505	6.24592
2.75131	6.73737	8.99723	6.24592
2.7735	6.49024	9.01942	6.24592
2.79569	6.3192	9.04161	6.24592
2.81788	5.75366	9.0638	6.24592
2.84006	5.57696	9.08599	6.24592
2.86225	5.4337	9.10817	6.24592
2.88444	5.24023	9.13036	6.24592
2.90663	5.17084	9.15255	6.24592
2.92882	5.2153	9.17474	6.24592
2.951	4.70546	9.19693	6.24592
2.97319	4.81737	9.21911	6.24592
2.99538	5.29383	9.2413	6.24592
3.01757	5.63222	9.26349	6.24592
