# x_rel_mm	value	x_abs_mm	center_mm
2.26318	12.2237	8.59785	6.33467
2.28536	11.5001	8.62004	6.33467
2.30755	10.8963	8.64223	6.33467
2.32974	10.7778	8.66441	6.33467
2.35193	10.1848	8.6866	6.33467
2.37412	9.60411	8.70879	6.33467
2.3963	9.02028	8.73098	6.33467
2.41849	8.50932	8.75317	6.33467
2.44068	8.06133	8.77535	6.33467
2.46287	7.82964	8.79754	6.33467
2.48506	8.1585	8.81973	6.33467
2.50724	8.17421	8.84192	6.33467
2.52943	7.98068	8.86411	6.33467
2.55162	7.4941	8.88629	6.33467
2.57381	7.45704	8.90848	6.33467
2.596	7.09942	8.93067	6.33467
2.61818	6.75166	8.95286	6.33467
2.64037	6.70243	8.97505	6.33467
2.66256	6.57864	8.99723	6.33467
2.68475	6.92509	9.01942	6.33467
2.70694	7.17206	9.04161	6.33467
2.72912	7.67732	9.0638	6.33467
2.75131	7.57213	9.08599	6.33467
2.7735	6.95223	9.10817	6.33467
2.79569	6.86019	9.13036	6.33467
2.81788	7.0543	9.15255	6.33467
2.84006	6.98634	9.17474	6.33467
2.86225	6.23831	9.19693	6.33467
2.88444	5.79316	9.21911	6.33467
2.90663	6.15738	9.2413	6.33467
2.92882	5.82639	9.26349	6.33467
2.951	5.81685	9.28568	6.33467
2.97319	6.00562	9.30787	6.33467
2.99538	6.02508	9.33005	6.33467
3.01757	6.37923	9.35224	6.33467
3.03976	6.5333	9.37443	6.33467
3.06194	6.28986	9.39662	6.33467
3.08413	6.13567	9.41881	6.33467
3.10632	5.92867	9.44099	6.33467
3.12851	6.18292	9.46318	6.33467
3.1507	6.54931	9.48537	6.33467
3.17288	6.47961	9.50756	6.33467
3.19507	6.43625	9.52975	6.33467
3.21726	5.85342	9.55193	6.33467
3.23945	5.61555	9.57412	6.33467
3.26164	6.11158	9.59631	6.33467
3.28382	6.47798	9.6185	6.33467
3.30601	6.65346	9.64069	6.33467
3.3282	6.24219	9.66287	6.33467
3.35039	5.92091	9.68506	6.33467
3.37258	5.61177	9.70725	6.33467
3.39476	4.94862	9.72944	6.33467
3.41695	4.75579	9.75163	6.33467
3.43914	4.47136	9.77381	6.33467
3.46133	4.4094	9.796	6.33467
3.48352	4.23855	9.81819	6.33467
3.5057	3.77752	9.84038	6.33467
3.52789	3.71995	9.86257	6.33467
3.55008	3.66498	9.88475	6.33467
3.57227	3.44563	9.90694	6.33467
3.59446	3.3042	9.92913	6.33467
3.61664	2.90962	9.95132	6.33467
3.63883	2.87248	9.97351	6.33467
3.66102	2.7981	9.99569	6.33467
3.68321	2.72491	10.0179	6.33467
3.7054	2.53845	10.0401	6.33467
3.72758	2.38506	10.0623	6.33467
3.74977	1.84949	10.0844	6.33467
3.77196	1.59605	10.1066	6.33467
3.79415	1.40324	10.1288	6.33467
3.81634	1.36445	10.151	6.33467
3.83852	1.00364	10.1732	6.33467
3.86071	1.10803	10.1954	6.33467
3.8829	0.856347	10.2176	6.33467
3.90509	0.560565	10.2398	6.33467
3.92728	0.205717	10.262	6.33467
3.94946	0.153561	10.2841	6.33467
3.97165	-0.158759	10.3063	6.33467
3.99384	-0.0927994	10.3285	6.33467
4.01603	0.145028	10.3507	6.33467
4.03822	0.65336	10.3729	6.33467
4.0604	1.13784	10.3951	6.33467
4.08259	0.99379	10.4173	6.33467
4.10478	0.927782	10.4395	6.33467
4.12697	0.817651	10.4616	6.33467
4.14916	1.10639	10.4838	6.33467
4.17134	1.25583	10.506	6.33467
4.19353	1.3443	10.5282	6.33467
4.21572	2.00971	10.5504	6.33467
4.23791	2.64509	10.5726	6.33467
4.2601	2.42057	10.5948	6.33467
4.28228	1.85204	10.617	6.33467
4.30447	1.71597	10.6391	6.33467
4.32666	1.80764	10.6613	6.33467
4.34885	2.02931	10.6835	6.33467
4.37104	2.47844	10.7057	6.33467
4.39322	2.87171	10.7279	6.33467
4.41541	2.75436	10.7501	6.33467
4.4376	2.97201	10.7723	6.33467
4.45979	3.81512	10.7945	6.33467
4.48198	4.41015	10.8167	6.33467
4.50416	4.90637	10.8388	6.33467
4.52635	4.82827	10.861	6.33467
4.54854	4.17909	10.8832	6.33467
4.57073	2.57386	10.9054	6.33467
4.59292	0.419025	10.9276	6.33467
4.6151	-0.711443	10.9498	6.33467
4.63729	-0.627516	10.972	6.33467
4.65948	-0.537331	10.9942	6.33467
4.68167	-0.859507	11.0163	6.33467
4.70386	-1.07432	11.0385	6.33467
4.72604	0.004965	11.0607	6.33467
4.74823	0	11.0829	6.33467
4.77042	0	11.1051	6.33467
4.79261	0	11.1273	6.33467
4.8148	0	11.1495	6.33467
4.83698	0	11.1717	6.33467
4.85917	0	11.1938	6.33467
4.88136	0	11.216	6.33467
4.90355	0	11.2382	6.33467
4.92574	0	11.2604	6.33467
4.94792	0	11.2826	6.33467
4.97011	0	11.3048	6.33467
4.9923	0	11.327	6.33467
5.01449	0	11.3492	6.33467
5.03668	0	11.3714	6.33467
5.05886	0	11.3935	6.33467
5.08105	0	11.4157	6.33467
5.10324	0	11.4379	6.33467
5.12543	0	11.4601	6.33467
5.14762	0	11.4823	6.33467
5.1698	0	11.5045	6.33467
5.19199	0	11.5267	6.33467
5.21418	0	11.5489	6.33467
5.23637	0	11.571	6.33467
5.25856	0	11.5932	6.33467
5.28074	0	11.6154	6.33467
5.30293	0	11.6376	6.33467
5.32512	0	11.6598	6.33467
5.34731	0	11.682	6.33467
5.3695	0	11.7042	6.33467
5.39168	0	11.7264	6.33467
5.41387	0	11.7485	6.33467
5.43606	0	11.7707	6.33467
5.45825	0	11.7929	6.33467
5.48044	0	11.8151	6.33467
5.50262	0	11.8373	6.33467
5.52481	0	11.8595	6.33467
5.547	0	11.8817	6.33467
5.56919	0	11.9039	6.33467
5.59138	0	11.9261	6.33467
5.61356	0	11.9482	6.33467
5.63575	0	11.9704	6.33467
5.65794	0	11.9926	6.33467
5.68013	0	12.0148	6.33467
5.70232	0	12.037	6.33467
5.7245	0	12.0592	6.33467
5.74669	0	12.0814	6.33467
5.76888	0	12.1036	6.33467
5.79107	0	12.1257	6.33467
5.81326	0	12.1479	6.33467
